RowID	Path	Record	RecordBytes	English	Korean	Status	Note
2894	Data/NPCData/CIV14.EDT	11	320	It was Hell. I do not wish to live through that again.	지옥이 따로 없었어요. 다시는 그런 일을 겪고 싶지 않습니다.	번역완료	batch RowID 2888-3087
2895	Data/NPCData/CIV14.EDT	12	320	We prayed you would not forget us.	당신들이 우리를 잊지 않았기를 기도했어요.	번역완료	batch RowID 2888-3087
2896	Data/NPCData/CIV14.EDT	13	320	We were at their mercy.	우린 놈들 손에 완전히 맡겨진 신세였어요.	번역완료	batch RowID 2888-3087
2897	Data/NPCData/CIV14.EDT	14	320	People will be more cautious of you now. The Queen has made sure of this.	이제 사람들은 당신들을 더 조심스럽게 볼 겁니다. 여왕이 그렇게 만들었죠.	번역완료	batch RowID 2888-3087
2898	Data/NPCData/CIV14.EDT	15	320	We trusted you. It will take time to trust you again.	우린 당신들을 믿었어요. 다시 믿으려면 시간이 좀 걸릴 겁니다.	번역완료	batch RowID 2888-3087
2899	Data/NPCData/CIV15.EDT	1	320	I don't like you. You left us here with them.	난 당신들이 싫어요. 우리를 놈들한테 버리고 갔잖아요.	번역완료	batch RowID 2888-3087
2900	Data/NPCData/CIV15.EDT	2	320	Why did you go? Don't you care about us...	왜 떠난 거예요? 우린 신경도 안 쓰는 거예요...?	번역완료	batch RowID 2888-3087
2901	Data/NPCData/CIV15.EDT	3	320	I hope you killed the man who hurt my mommy.	우리 엄마를 다치게 한 사람, 당신들이 죽였으면 좋겠어요.	번역완료	batch RowID 2888-3087
2902	Data/NPCData/CIV15.EDT	4	320	Please don't leave this time.	이번엔 제발 떠나지 마요.	번역완료	batch RowID 2888-3087
2903	Data/NPCData/CIV15.EDT	5	320	I knew you'd come back.	다시 돌아올 줄 알았어요.	번역완료	batch RowID 2888-3087
2904	Data/NPCData/CIV15.EDT	6	320	Are ya gonna stay this time?	이번엔 계속 있어줄 거예요?	번역완료	batch RowID 2888-3087
2905	Data/NPCData/CIV15.EDT	7	320	I happy to see you again.	다시 보니 기뻐요.	번역완료	batch RowID 2888-3087
2906	Data/NPCData/CIV15.EDT	8	320	I was really scared when the army was here.	군대가 여기 있었을 때 정말 무서웠어요.	번역완료	batch RowID 2888-3087
2907	Data/NPCData/CIV15.EDT	9	320	The army is mean. Please don't let them come back.	군대는 나빠요. 다시 못 오게 해주세요.	번역완료	batch RowID 2888-3087
2908	Data/NPCData/CIV15.EDT	10	320	Where did ya go?	어디 갔었어요?	번역완료	batch RowID 2888-3087
2909	Data/NPCData/CIV15.EDT	11	320	Don't leave us again. Please...	다시는 우리 두고 가지 마요. 제발...	번역완료	batch RowID 2888-3087
2910	Data/NPCData/CIV15.EDT	12	320	I prayed you come back and save us.	돌아와서 우리를 구해달라고 기도했어요.	번역완료	batch RowID 2888-3087
2911	Data/NPCData/CIV15.EDT	13	320	It was terrible. Don't ever go away again.	정말 끔찍했어요. 다시는 어디 가지 마요.	번역완료	batch RowID 2888-3087
2912	Data/NPCData/CIV15.EDT	14	320	My parents are very happy to see you back.	우리 부모님도 당신들이 돌아와서 정말 좋아해요.	번역완료	batch RowID 2888-3087
2913	Data/NPCData/CIV15.EDT	15	320	I know you no forget us.	난 당신들이 우리를 안 잊은 줄 알았어요.	번역완료	batch RowID 2888-3087
2914	Data/NPCData/CIV16.EDT	1	320	Don't you's go gettin' too friendly with Clara Bell, cuz she be mine.	클라라 벨한테 너무 들이대지 마. 걘 내 여자니까.	번역완료	batch RowID 2888-3087
2915	Data/NPCData/CIV16.EDT	2	320	If Daryl says you's okay, den you's okay.	대릴이 네가 괜찮댔으면, 나도 괜찮아.	번역완료	batch RowID 2888-3087
2916	Data/NPCData/CIV16.EDT	3	320	Are you's lonely?	너 외롭냐?	번역완료	batch RowID 2888-3087
2917	Data/NPCData/CIV16.EDT	4	320	Anyone ever tell ya, ya got pretty teeth?	너 이빨 예쁘단 소리 들어본 적 있냐?	번역완료	batch RowID 2888-3087
2918	Data/NPCData/CIV16.EDT	5	320	You's probably heard about cow tipping, but ya sure don't hear much about whats you can to with 'em once they're down.	소 넘어뜨리기 정도는 들어봤겠지. 근데 넘어진 다음에 뭘 할 수 있는지는 다들 잘 말 안 하더라고.	번역완료	batch RowID 2888-3087
2919	Data/NPCData/CIV16.EDT	6	320	Don't you's be settlin' in. Ya ain't never gonna be one of us.	여기 눌러앉을 생각 마. 넌 절대 우리 식구가 못 돼.	번역완료	batch RowID 2888-3087
2920	Data/NPCData/CIV16.EDT	7	320	You know, alls ya really need is a shotgun. Yup... That's one fine weapon.	진짜 필요한 건 산탄총 하나면 돼. 그래... 정말 좋은 물건이지.	번역완료	batch RowID 2888-3087
2921	Data/NPCData/CIV16.EDT	8	320	Yup. Killed me a man once... It was kin...sad accident.	그래. 나도 사람 하나 죽여본 적 있어... 친척이었지... 안타까운 사고였어.	번역완료	batch RowID 2888-3087
2922	Data/NPCData/CIV16.EDT	9	320	We's real close, ya know. Closer than ya think.	우린 아주 가까운 사이야. 네가 생각하는 것보다 훨씬 더.	번역완료	batch RowID 2888-3087
2923	Data/NPCData/CIV16.EDT	10	320	Daryl says, it's the inbreeding that makes us strong.	대릴 말로는 근친혼 덕분에 우리 집안이 강한 거래.	번역완료	batch RowID 2888-3087
2924	Data/NPCData/CIV16.EDT	11	320	Daryl's gonna build us a drive-in theatre, so we's can get dates.	대릴이 드라이브인 극장을 지어준대. 그래야 우리도 데이트 좀 하지.	번역완료	batch RowID 2888-3087
2925	Data/NPCData/CIV16.EDT	12	320	Nights get awful cool in these parts.	이 근처는 밤이면 지독하게 쌀쌀해.	번역완료	batch RowID 2888-3087
2926	Data/NPCData/CIV16.EDT	13	320	Ya ever seen Deliverance?	영화 《서바이벌 게임》 본 적 있냐?	번역완료	batch RowID 2888-3087
2927	Data/NPCData/CIV16.EDT	14	320	Got's an itch to shoot ya, but Daryl be mad.	너한테 한 방 갈기고 싶어 죽겠는데, 대릴이 화낼 거야.	번역완료	batch RowID 2888-3087
2928	Data/NPCData/CIV16.EDT	15	320	We's don't got no family tree - Just one big branch.	우리 집안엔 가계도가 없어. 그냥 굵은 가지 하나뿐이지.	번역완료	batch RowID 2888-3087
2929	Data/NPCData/CIV17.EDT	1	320	You's gonna get a blastin'!	한 방 제대로 맞아볼래!	번역완료	batch RowID 2888-3087
2930	Data/NPCData/CIV17.EDT	2	320	Ya shouldn't mess with a cousin.	남의 사촌을 건드리면 안 되지.	번역완료	batch RowID 2888-3087
2931	Data/NPCData/CIV17.EDT	3	320	You's gonna be kinda fun to kill!	너 죽이는 건 꽤 재미있겠는데!	번역완료	batch RowID 2888-3087
2932	Data/NPCData/CIV17.EDT	4	320	So long, stranger!	잘 가라, 낯선 놈!	번역완료	batch RowID 2888-3087
2933	Data/NPCData/CIV17.EDT	5	320	You's messin' with the wrong family.	잘못된 집안을 건드렸어.	번역완료	batch RowID 2888-3087
2934	Data/NPCData/CIV17.EDT	6	320	Never liked ya. Never will...	처음부터 네가 싫었어. 앞으로도 그럴 거고...	번역완료	batch RowID 2888-3087
2935	Data/NPCData/CIV17.EDT	7	320	Gonna feed your body to the cows.	네 시체는 소 먹이로 던져주마.	번역완료	batch RowID 2888-3087
2936	Data/NPCData/CIV17.EDT	8	320	Kin sticks up for kin!	핏줄은 핏줄끼리 지키는 거야!	번역완료	batch RowID 2888-3087
2937	Data/NPCData/CIV17.EDT	9	320	Ya done messin' with a Hick.	힉 집안을 건드린 대가를 치러라.	번역완료	batch RowID 2888-3087
2938	Data/NPCData/CIV17.EDT	10	320	You's wasn't thinkin' right, was you's.	생각을 잘못했지, 안 그래?	번역완료	batch RowID 2888-3087
2939	Data/NPCData/CIV17.EDT	11	320	You's ain't a friend to the family anymore.	넌 이제 우리 집안 친구가 아니야.	번역완료	batch RowID 2888-3087
2940	Data/NPCData/CIV17.EDT	12	320	Must be my lucky day!	오늘 운수 좋네!	번역완료	batch RowID 2888-3087
2941	Data/NPCData/CIV17.EDT	13	320	Gonna teach ya some manners, stranger.	버릇을 좀 가르쳐주마, 이방인.	번역완료	batch RowID 2888-3087
2942	Data/NPCData/CIV17.EDT	14	320	Why kissin' cousins! Sumthin' to shoot.	사촌끼리 입맞춤이라니! 마침 쏠 것도 생겼네.	번역완료	batch RowID 2888-3087
2943	Data/NPCData/CIV17.EDT	15	320	HeeHaw!	히이하!	번역완료	batch RowID 2888-3087
2944	Data/NPCData/CIV18.EDT	1	320	Remember to stay out of trouble.	문제 일으키지 말고 얌전히 지내.	번역완료	batch RowID 2888-3087
2945	Data/NPCData/CIV18.EDT	2	320	Hope you're having good time.	즐거운 시간 보내고 있길 바라.	번역완료	batch RowID 2888-3087
2946	Data/NPCData/CIV18.EDT	3	320	You should pop into one of the bars for a cold one. Do ya good.	술집 하나 들어가서 시원한 거 한잔해. 기분 풀릴 거야.	번역완료	batch RowID 2888-3087
2947	Data/NPCData/CIV18.EDT	4	320	There's a lot of ways to spend money in this town. All of them fun.	이 동네엔 돈 쓸 데가 아주 많아. 하나같이 재미있지.	번역완료	batch RowID 2888-3087
2948	Data/NPCData/CIV18.EDT	5	320	Remember... Ya step out line, this town can turn real quick.	명심해... 선 넘으면 이 마을 분위기 금방 험악해진다.	번역완료	batch RowID 2888-3087
2949	Data/NPCData/CIV18.EDT	6	320	Town's like an amusement park for big people.	이 동네는 어른들을 위한 놀이공원 같은 곳이야.	번역완료	batch RowID 2888-3087
2950	Data/NPCData/CIV18.EDT	7	320	Lighten up, you're on vacation.	좀 긴장 풀어. 휴가 온 셈 치라고.	번역완료	batch RowID 2888-3087
2951	Data/NPCData/CIV18.EDT	8	320	Ya should be smiling by now.	이쯤이면 좀 웃을 때도 됐잖아.	번역완료	batch RowID 2888-3087
2952	Data/NPCData/CIV18.EDT	9	320	Did ya check out the Club. Use to have some good bouts there.	클럽은 가봤어? 예전엔 거기서 괜찮은 시합을 많이 했지.	번역완료	batch RowID 2888-3087
2953	Data/NPCData/CIV18.EDT	10	320	Hope body armor ain't the only protection ya brought.	방탄복 말고 다른 피임 수단도 챙겨왔길 바라.	번역완료	batch RowID 2888-3087
2954	Data/NPCData/CIV18.EDT	11	320	War or no war...life's always good in San Mona.	전쟁이든 뭐든... 산모나에선 언제나 살맛 나지.	번역완료	batch RowID 2888-3087
2955	Data/NPCData/CIV18.EDT	12	320	San Mona is like Vegas without cops.	산모나는 경찰 없는 라스베이거스 같은 곳이야.	번역완료	batch RowID 2888-3087
2956	Data/NPCData/CIV18.EDT	13	320	Ya stay here long enough, ya forget about your troubles.	여기 오래 있으면 고민 따위는 잊게 돼.	번역완료	batch RowID 2888-3087
2957	Data/NPCData/CIV18.EDT	14	320	I love it here. Got all anyone could want.	난 여기가 좋아. 사람이 원하는 건 다 있거든.	번역완료	batch RowID 2888-3087
2958	Data/NPCData/CIV18.EDT	15	320	Ya look like ya could use a drink.	보아하니 술 한잔 필요해 보이는데.	번역완료	batch RowID 2888-3087
2959	Data/NPCData/CIV19.EDT	1	320	Killing you would really please the boss.	널 죽이면 보스가 아주 좋아하시겠군.	번역완료	batch RowID 2888-3087
2960	Data/NPCData/CIV19.EDT	2	320	Your ass belongs to me!	네 목숨은 내 거야!	번역완료	batch RowID 2888-3087
2961	Data/NPCData/CIV19.EDT	3	320	Time to meet your maker, poohpie!	창조주 만나러 갈 시간이다, 귀염둥이!	번역완료	batch RowID 2888-3087
2962	Data/NPCData/CIV19.EDT	4	320	Been looking for you!	널 찾고 있었어!	번역완료	batch RowID 2888-3087
2963	Data/NPCData/CIV19.EDT	5	320	Say goodbye!	작별 인사나 해!	번역완료	batch RowID 2888-3087
2964	Data/NPCData/CIV19.EDT	6	320	Number's up, soldier!	이제 네 차례다, 군인!	번역완료	batch RowID 2888-3087
2965	Data/NPCData/CIV19.EDT	7	320	I'm the last face you're gonna see.	네가 마지막으로 보게 될 얼굴은 나야.	번역완료	batch RowID 2888-3087
2966	Data/NPCData/CIV19.EDT	8	320	Suck this!	이거나 먹어라!	번역완료	batch RowID 2888-3087
2967	Data/NPCData/CIV19.EDT	9	320	Here's a little something to remember Kingpin.	킹핀을 기억하게 해줄 선물이다.	번역완료	batch RowID 2888-3087
2968	Data/NPCData/CIV19.EDT	10	320	Pray for yourself!	네 걱정이나 하며 기도해!	번역완료	batch RowID 2888-3087
2969	Data/NPCData/CIV19.EDT	11	320	Nice knowing ya!	알게 돼서 반가웠다!	번역완료	batch RowID 2888-3087
2970	Data/NPCData/CIV19.EDT	12	320	Lookie. Lookie.	이것 봐라, 이것 봐.	번역완료	batch RowID 2888-3087
2971	Data/NPCData/CIV19.EDT	13	320	What luck!	이게 웬 행운이야!	번역완료	batch RowID 2888-3087
2972	Data/NPCData/CIV19.EDT	14	320	Your bus is here.	저승행 버스 왔다.	번역완료	batch RowID 2888-3087
2973	Data/NPCData/CIV19.EDT	15	320	Ya gonna get me a promotion.	네 덕분에 내가 승진하겠군.	번역완료	batch RowID 2888-3087
2974	Data/NPCData/CIV20.EDT	1	320	It will be a long war, but we have learned to be patient.	긴 전쟁이 되겠지만, 우린 기다리는 법을 배웠습니다.	번역완료	batch RowID 2888-3087
2975	Data/NPCData/CIV20.EDT	2	320	You mustn't tell anyone of this hideout.	이 은신처에 대해선 누구에게도 말하면 안 됩니다.	번역완료	batch RowID 2888-3087
2976	Data/NPCData/CIV20.EDT	3	320	We fight together for freedom.	우린 자유를 위해 함께 싸웁니다.	번역완료	batch RowID 2888-3087
2977	Data/NPCData/CIV20.EDT	4	320	We will not be defeated.	우린 패배하지 않을 겁니다.	번역완료	batch RowID 2888-3087
2978	Data/NPCData/CIV20.EDT	5	320	This place is not comfortable, but it has kept us alive.	여긴 편하진 않지만, 우리 목숨을 지켜줬습니다.	번역완료	batch RowID 2888-3087
2979	Data/NPCData/CIV20.EDT	6	320	I hope together we can defeat Queen Deidranna.	함께 데이드라나 여왕을 쓰러뜨릴 수 있길 바랍니다.	번역완료	batch RowID 2888-3087
2980	Data/NPCData/CIV20.EDT	7	320	Queen Deidranna's army is looking for us.	데이드라나 여왕의 군대가 우리를 찾고 있습니다.	번역완료	batch RowID 2888-3087
2981	Data/NPCData/CIV20.EDT	8	320	Most of our homes have been destroyed.	우리 집 대부분이 파괴됐습니다.	번역완료	batch RowID 2888-3087
2982	Data/NPCData/CIV20.EDT	9	320	Even though we hide now, soon we will emerge to fight for our liberty.	지금은 숨어 있지만, 곧 밖으로 나가 자유를 위해 싸울 겁니다.	번역완료	batch RowID 2888-3087
2983	Data/NPCData/CIV20.EDT	10	320	You must not be seen coming here or you will give us away.	여기로 오는 모습을 들키면 안 됩니다. 그러면 우리 위치가 드러납니다.	번역완료	batch RowID 2888-3087
2984	Data/NPCData/CIV20.EDT	11	320	I hope we can have our revenge on Deidranna.	데이드라나에게 복수할 날이 오길 바랍니다.	번역완료	batch RowID 2888-3087
2985	Data/NPCData/CIV20.EDT	12	320	You must listen to Miguel.	미겔의 말을 따라야 합니다.	번역완료	batch RowID 2888-3087
2986	Data/NPCData/CIV20.EDT	13	320	Most of us have lost loved ones.	우리 대부분은 사랑하는 사람을 잃었습니다.	번역완료	batch RowID 2888-3087
2987	Data/NPCData/CIV20.EDT	14	320	We have faith that Miguel will lead us to victory.	우린 미겔이 우리를 승리로 이끌 거라 믿습니다.	번역완료	batch RowID 2888-3087
2988	Data/NPCData/CIV20.EDT	15	320	Queen Deidranna thinks she has beaten us.	데이드라나 여왕은 자기가 우리를 꺾었다고 생각하죠.	번역완료	batch RowID 2888-3087
2989	Data/NPCData/CIV21.EDT	1	320	You friend?	아저씨, 우리 편이에요?	번역완료	batch RowID 2888-3087
2990	Data/NPCData/CIV21.EDT	2	320	I want to play outside.	밖에서 놀고 싶어요.	번역완료	batch RowID 2888-3087
2991	Data/NPCData/CIV21.EDT	3	320	You like our hideout, soldier?	군인 아저씨, 우리 은신처 마음에 들어요?	번역완료	batch RowID 2888-3087
2992	Data/NPCData/CIV21.EDT	4	320	Is it sunny outside? I miss sun.	밖에 해 떠 있어요? 햇빛이 보고 싶어요.	번역완료	batch RowID 2888-3087
2993	Data/NPCData/CIV21.EDT	5	320	My daddy help dig hole.	우리 아빠도 이 굴 파는 걸 도왔어요.	번역완료	batch RowID 2888-3087
2994	Data/NPCData/CIV21.EDT	6	320	You work with Miguel?	미겔 아저씨랑 같이 일해요?	번역완료	batch RowID 2888-3087
2995	Data/NPCData/CIV21.EDT	7	320	I don't want to stay down here.	여기 아래에 계속 있고 싶지 않아요.	번역완료	batch RowID 2888-3087
2996	Data/NPCData/CIV21.EDT	8	320	You play with us, soldier?	군인 아저씨, 우리랑 놀아줄래요?	번역완료	batch RowID 2888-3087
2997	Data/NPCData/CIV21.EDT	9	320	Are you going to help us?.	우리를 도와줄 거예요?	번역완료	batch RowID 2888-3087
2998	Data/NPCData/CIV21.EDT	10	320	My daddy is dead.	우리 아빠는 죽었어요.	번역완료	batch RowID 2888-3087
2999	Data/NPCData/CIV21.EDT	11	320	You help us, soldier?	군인 아저씨, 우리 도와줄 거예요?	번역완료	batch RowID 2888-3087
3000	Data/NPCData/CIV21.EDT	12	320	My house went boom.	우리 집은 펑 하고 터졌어요.	번역완료	batch RowID 2888-3087
3001	Data/NPCData/CIV21.EDT	13	320	Miguel says we won't have to stay down here for too long.	미겔 아저씨가 여기 오래 있진 않아도 된댔어요.	번역완료	batch RowID 2888-3087
3002	Data/NPCData/CIV21.EDT	14	320	I'm still waiting for my mother.	난 아직 엄마를 기다리고 있어요.	번역완료	batch RowID 2888-3087
3003	Data/NPCData/CIV21.EDT	15	320	Mr. Carlos says the bad men still come.	카를로스 아저씨가 나쁜 사람들이 아직도 온댔어요.	번역완료	batch RowID 2888-3087
3004	Data/NPCData/CIV22.EDT	1	320	I'm nervous...	긴장되네요...	번역완료	batch RowID 2888-3087
3005	Data/NPCData/CIV22.EDT	2	320	I am not sure I have what it takes to be a soldier.	제가 군인이 될 자질이 있는지 모르겠습니다.	번역완료	batch RowID 2888-3087
3006	Data/NPCData/CIV22.EDT	3	320	How bad does it hurt to be shot?	총에 맞으면 얼마나 아픕니까?	번역완료	batch RowID 2888-3087
3007	Data/NPCData/CIV22.EDT	4	320	I am not looking forward to battle.	전투가 기다려지진 않습니다.	번역완료	batch RowID 2888-3087
3008	Data/NPCData/CIV22.EDT	5	320	I hope I will be all right in the next battle.	다음 전투에서도 무사했으면 좋겠습니다.	번역완료	batch RowID 2888-3087
3009	Data/NPCData/CIV22.EDT	6	320	I never thought myself brave.	전 제가 용감한 사람이라고 생각해본 적이 없습니다.	번역완료	batch RowID 2888-3087
3010	Data/NPCData/CIV22.EDT	7	320	I have doubts about my abilities.	제 능력에 확신이 없습니다.	번역완료	batch RowID 2888-3087
3011	Data/NPCData/CIV22.EDT	8	320	I hope it is normal to be so scared.	이렇게 무서운 게 정상인 거면 좋겠습니다.	번역완료	batch RowID 2888-3087
3012	Data/NPCData/CIV22.EDT	9	320	It is not easy to kill a man, I imagine.	사람을 죽이는 건 쉽지 않겠죠.	번역완료	batch RowID 2888-3087
3013	Data/NPCData/CIV22.EDT	10	320	Are you sure I have enough training?	제가 충분히 훈련받은 게 맞습니까?	번역완료	batch RowID 2888-3087
3014	Data/NPCData/CIV22.EDT	11	320	I hope I do not let you down in the next battle.	다음 전투에서 실망시켜드리지 않았으면 좋겠습니다.	번역완료	batch RowID 2888-3087
3015	Data/NPCData/CIV22.EDT	12	320	Maybe the Army will not return. That would be good.	어쩌면 군대가 다시 안 올 수도 있겠죠. 그러면 좋겠습니다.	번역완료	batch RowID 2888-3087
3016	Data/NPCData/CIV22.EDT	13	320	I trust we have been taught everything we must know.	필요한 건 전부 배웠다고 믿고 싶습니다.	번역완료	batch RowID 2888-3087
3017	Data/NPCData/CIV22.EDT	14	320	You will not leave us to fight alone, okay?	우리를 혼자 싸우게 두고 떠나진 않을 거죠?	번역완료	batch RowID 2888-3087
3018	Data/NPCData/CIV22.EDT	15	320	Perhaps, with more experience, I will not vomit so much.	경험이 더 쌓이면 이렇게 많이 토하진 않겠죠.	번역완료	batch RowID 2888-3087
3019	Data/NPCData/CIV23.EDT	1	320	I more prepared for war now.	이제 전쟁에 더 잘 대비된 것 같습니다.	번역완료	batch RowID 2888-3087
3020	Data/NPCData/CIV23.EDT	2	320	The more I train or fight the more confident I feel.	훈련하거나 싸울수록 자신감이 생깁니다.	번역완료	batch RowID 2888-3087
3021	Data/NPCData/CIV23.EDT	3	320	Nerves are steady now.	이젠 긴장하지 않습니다.	번역완료	batch RowID 2888-3087
3022	Data/NPCData/CIV23.EDT	4	320	I am not as scared as I used to be.	예전만큼 무섭진 않습니다.	번역완료	batch RowID 2888-3087
3023	Data/NPCData/CIV23.EDT	5	320	I think I am ready for whatever happens.	이제 무슨 일이 생겨도 준비된 것 같습니다.	번역완료	batch RowID 2888-3087
3024	Data/NPCData/CIV23.EDT	6	320	I will try and make you proud.	당신들이 자랑스러워할 만한 모습을 보이겠습니다.	번역완료	batch RowID 2888-3087
3025	Data/NPCData/CIV23.EDT	7	320	I am becoming comfortable with my abilities.	제 능력을 믿을 수 있게 됐습니다.	번역완료	batch RowID 2888-3087
3026	Data/NPCData/CIV23.EDT	8	320	There was a time when I doubted myself.	예전엔 제 자신을 의심하던 때도 있었죠.	번역완료	batch RowID 2888-3087
3027	Data/NPCData/CIV23.EDT	9	320	I believe I can do this. I feel ready to defend us.	전 할 수 있다고 믿습니다. 우리를 지킬 준비가 됐습니다.	번역완료	batch RowID 2888-3087
3028	Data/NPCData/CIV23.EDT	10	320	I am not professional soldier, but I am prepared.	전 직업 군인은 아니지만 준비는 됐습니다.	번역완료	batch RowID 2888-3087
3029	Data/NPCData/CIV23.EDT	11	320	I will not embarrass myself or anyone.	저 자신이나 다른 사람을 부끄럽게 만들진 않겠습니다.	번역완료	batch RowID 2888-3087
3030	Data/NPCData/CIV23.EDT	12	320	I feel ready.	준비됐습니다.	번역완료	batch RowID 2888-3087
3031	Data/NPCData/CIV23.EDT	13	320	I have gotten better at fighting. I think.	싸움 실력이 좀 늘어난 것 같습니다. 아마도요.	번역완료	batch RowID 2888-3087
3032	Data/NPCData/CIV23.EDT	14	320	I lack only experience to be the best that I can be.	이제 부족한 건 경험뿐입니다. 그것만 채우면 제 몫을 다할 수 있습니다.	번역완료	batch RowID 2888-3087
3033	Data/NPCData/CIV23.EDT	15	320	Now I have methods to defend my wife and family.	이제 아내와 가족을 지킬 방법을 알게 됐습니다.	번역완료	batch RowID 2888-3087
3034	Data/NPCData/CIV24.EDT	1	320	I killed men. It is not bad feeling.	사람을 죽여봤습니다. 기분이 아주 나쁘진 않더군요.	번역완료	batch RowID 2888-3087
3035	Data/NPCData/CIV24.EDT	2	320	I will kill for my people again if necessary.	필요하다면 우리 사람들을 위해 다시 죽이겠습니다.	번역완료	batch RowID 2888-3087
3036	Data/NPCData/CIV24.EDT	3	320	We have shown Deidranna that we fear her no more.	우리가 더는 데이드라나를 두려워하지 않는다는 걸 보여줬습니다.	번역완료	batch RowID 2888-3087
3037	Data/NPCData/CIV24.EDT	4	320	I can't wait for opportunity to kick more ass!	또 놈들 엉덩이를 걷어찰 기회가 빨리 왔으면 좋겠군요!	번역완료	batch RowID 2888-3087
3038	Data/NPCData/CIV24.EDT	5	320	Now they know we are serious.	이제 놈들도 우리가 진심이라는 걸 알 겁니다.	번역완료	batch RowID 2888-3087
3039	Data/NPCData/CIV24.EDT	6	320	I am proud of the way I behaved in the heat of battle.	격전 속에서도 제가 잘 버텨낸 게 자랑스럽습니다.	번역완료	batch RowID 2888-3087
3040	Data/NPCData/CIV24.EDT	7	320	I wish I would have stood up to them years ago.	몇 년 전에라도 놈들에게 맞섰어야 했어요.	번역완료	batch RowID 2888-3087
3041	Data/NPCData/CIV24.EDT	8	320	It is a good feeling to know you have contributed to victory.	승리에 보탬이 됐다는 걸 아니 기분이 좋습니다.	번역완료	batch RowID 2888-3087
3042	Data/NPCData/CIV24.EDT	9	320	We showed her. And we will show her again if necessary.	우리가 한 번 보여줬죠. 필요하면 또 보여줄 겁니다.	번역완료	batch RowID 2888-3087
3043	Data/NPCData/CIV24.EDT	10	320	Is there much money to be professional soldier?	직업 군인은 돈을 많이 법니까?	번역완료	batch RowID 2888-3087
3044	Data/NPCData/CIV24.EDT	11	320	It feels good to get hands dirty.	직접 손을 더럽혀보니 기분이 좋군요.	번역완료	batch RowID 2888-3087
3045	Data/NPCData/CIV24.EDT	12	320	My mother would be proud of her child.	어머니가 보셨다면 절 자랑스러워하셨을 겁니다.	번역완료	batch RowID 2888-3087
3046	Data/NPCData/CIV24.EDT	13	320	It is most liberating to take stand for oneself.	자기 힘으로 맞서보는 건 정말 해방감이 있군요.	번역완료	batch RowID 2888-3087
3047	Data/NPCData/CIV24.EDT	14	320	I hope the army comes back for more.	군대가 한 번 더 덤볐으면 좋겠습니다.	번역완료	batch RowID 2888-3087
3048	Data/NPCData/CIV24.EDT	15	320	The army will never walk over us again.	군대가 다시는 우릴 짓밟지 못할 겁니다.	번역완료	batch RowID 2888-3087
3049	Data/NPCData/CIV25.EDT	1	320	I have no money to drink.	술 마실 돈도 없어.	번역완료	batch RowID 2888-3087
3050	Data/NPCData/CIV25.EDT	2	320	Frank won't give me anymore credit.	프랭크도 이제 외상을 안 해줘.	번역완료	batch RowID 2888-3087
3051	Data/NPCData/CIV25.EDT	3	320	They took all my money.	놈들이 내 돈을 전부 가져갔어.	번역완료	batch RowID 2888-3087
3052	Data/NPCData/CIV25.EDT	4	320	I gotta get it bad.	한잔이 너무 절실해.	번역완료	batch RowID 2888-3087
3053	Data/NPCData/CIV25.EDT	5	320	Got some coin for a thirsty man?	목마른 사람한테 잔돈 좀 없나?	번역완료	batch RowID 2888-3087
3054	Data/NPCData/CIV25.EDT	6	320	Somebody stole my wallet.	누가 내 지갑을 훔쳐갔어.	번역완료	batch RowID 2888-3087
3055	Data/NPCData/CIV25.EDT	7	320	I need financial assistance. Madame Layla's girls took my money.	돈 좀 도와줘. 마담 레일라의 여자들이 내 돈을 다 가져갔어.	번역완료	batch RowID 2888-3087
3056	Data/NPCData/CIV25.EDT	8	320	I have no money because of this town.	이 동네 때문에 빈털터리가 됐어.	번역완료	batch RowID 2888-3087
3057	Data/NPCData/CIV25.EDT	9	320	I am poor. Kingpin is rich, but I am poor.	난 가난해. 킹핀은 부자인데 난 가난하다고.	번역완료	batch RowID 2888-3087
3058	Data/NPCData/CIV25.EDT	10	320	If only I could fight, I could maybe earn some money.	싸움이라도 할 수 있으면 돈을 좀 벌 텐데.	번역완료	batch RowID 2888-3087
3059	Data/NPCData/CIV25.EDT	11	320	Beware of your money in this town - it will end up in Kingpin's pocket before you realize it.	이 동네에선 돈 조심해. 정신 차리고 보면 전부 킹핀 주머니에 들어가 있을 테니까.	번역완료	batch RowID 2888-3087
3060	Data/NPCData/CIV25.EDT	12	320	Kingpin will break my legs if I don't pay my debt soon.	빚을 빨리 안 갚으면 킹핀이 내 다리를 부러뜨릴 거야.	번역완료	batch RowID 2888-3087
3061	Data/NPCData/CIV25.EDT	13	320	Bandits took all my money.	도적놈들이 내 돈을 전부 털어갔어.	번역완료	batch RowID 2888-3087
3062	Data/NPCData/CIV25.EDT	14	320	I lost my money in the extreme fighting competition.	격투 대회에서 돈을 다 잃었어.	번역완료	batch RowID 2888-3087
3063	Data/NPCData/CIV25.EDT	15	320	Beware! This town will rid you of all your earnings.	조심해! 이 동네는 네가 번 돈을 몽땅 빼앗아갈 거야.	번역완료	batch RowID 2888-3087
3064	Data/NPCData/CIV26.EDT	1	320	My death shall curse you.	내 죽음이 너를 저주할 것이다.	번역완료	batch RowID 2888-3087
